it,kld_median,kld_mean,kld0,kld1,kld2,kld3,kld4,kld5,kld6,kld7,kld8,kld9,kld10,kld11,kld12,kld13,kld14,kld15,kld16,kld17,kld18,kld19,kld20
4.000000000000000000e+00,2.027521076776800868e+01,2.019153958719308406e+01,1.572717772777824408e+01,2.100235948466195168e+01,2.221047393929750058e+01,2.094234523509130241e+01,1.978328749997029590e+01,2.083835703430098363e+01,2.176592839998149387e+01,1.817334082206248524e+01,1.853585981487973200e+01,2.026951617356662538e+01,2.027521076776800868e+01,1.999421306766432593e+01,1.957153937583250070e+01,1.803498119323143811e+01,1.887370696409779924e+01,2.064059563985463086e+01,2.208428182675335805e+01,2.223181135288043109e+01,2.081448689254533591e+01,2.205760712029279702e+01,2.019525099854355332e+01
