it,kld_median,kld_mean,kld0,kld1,kld2,kld3,kld4,kld5,kld6,kld7,kld8,kld9,kld10,kld11,kld12,kld13,kld14,kld15,kld16,kld17,kld18
4.000000000000000000e+00,2.301518069760509100e+00,3.376901421104811174e+00,1.191344764151053059e+00,2.314284602156444937e+00,2.125854107252268754e+00,1.185030437430506733e+00,1.249588514368349612e+00,1.040337373284564437e+00,6.138555153523677532e+00,6.349780833086914100e+00,8.749645858287772304e-01,2.301518069760509100e+00,1.467469291439461310e-01,5.768063878280088375e+00,5.172083406729226063e+00,2.311224369672091772e+00,5.834361767035402657e+00,2.209214898507839919e+00,1.443732407383486460e-01,8.614012990650579127e+00,9.189787079390828950e+00
