it,kld_median,kld_mean,kld0,kld1,kld2,kld3,kld4,kld5,kld6,kld7,kld8,kld9,kld10,kld11,kld12,kld13,kld14,kld15,kld16,kld17,kld18,kld19
4.000000000000000000e+00,3.550931558232639507e+00,3.876168497908177635e+00,3.453059088617519645e+00,3.004265719074313612e+00,4.773433803764572936e+00,2.862371000261092480e+00,5.769268484848367962e+00,2.436102833131311485e+00,3.339438575833207246e+00,5.917038393029121046e+00,3.930055684439498709e+00,4.951475133185362587e+00,6.154911594834982402e+00,2.185167541480573572e+00,5.175857998521755654e+00,3.648804027847759368e+00,2.499167841802629741e+00,2.696829189821682959e+00,5.818287948613841465e+00,2.582265274671161848e+00,3.809326182740708333e+00,2.516243641644090978e+00
