it,kld_median,kld_mean,kld0,kld1,kld2,kld3,kld4,kld5,kld6,kld7,kld8,kld9,kld10,kld11,kld12,kld13,kld14,kld15,kld16,kld17,kld18,kld19,kld20
3.000000000000000000e+00,2.022110469454595716e+01,2.025981865716182995e+01,1.991726501249307191e+01,2.198518558203580042e+01,2.073649049538575184e+01,1.768044720393315927e+01,2.022110469454595716e+01,2.013408934046880461e+01,2.067491761796358318e+01,1.847279975680708120e+01,2.084382485050782208e+01,2.161272798556015928e+01,1.840698441830665999e+01,2.132000480203471326e+01,2.005443950766270689e+01,2.039483912202951643e+01,2.020798443919208154e+01,1.964128555598158954e+01,2.219203409038641794e+01,2.008245748188947033e+01,2.077473531717874167e+01,2.119571946427528886e+01,1.890685506176004083e+01
