it,kld_median,kld_mean,kld0,kld1,kld2,kld3,kld4,kld5,kld6,kld7,kld8,kld9,kld10,kld11,kld12,kld13,kld14,kld15,kld16,kld17,kld18,kld19
3.000000000000000000e+00,3.515055041189588891e+00,3.701852308623506449e+00,2.030272689496309901e+00,2.836618688702135405e+00,5.621165327435213577e+00,5.727297157944910566e+00,2.605659303895406342e+00,4.633614999793616462e+00,4.066767805772270705e+00,2.134609557963399240e+00,3.633237919782967396e+00,2.055510928313382113e+00,4.274942344695156216e+00,2.426030750974553118e+00,5.308327463688216064e+00,4.664989605993355326e+00,3.648464377016550575e+00,7.574699841754505059e+00,3.396872162596210831e+00,2.397458707307267733e+00,3.122739406495970815e+00,1.877767132848728648e+00
