it,kld_median,kld_mean,kld0,kld1,kld2,kld3,kld4,kld5,kld6,kld7,kld8,kld9,kld10,kld11,kld12,kld13,kld14,kld15,kld16,kld17,kld18
3.000000000000000000e+00,2.192016784905058024e+00,3.557111632743394480e+00,1.215585284962271029e+00,2.192016784905058024e+00,1.969620788008614953e+00,1.191694595308586013e+00,1.270814577472083595e+00,9.393316086451213298e-01,9.055425202842064536e+00,5.534898809114001672e+00,9.904662546678997259e-01,2.276953804778894419e+00,1.579730711010167987e-01,7.415705431970474493e+00,5.372025565865104824e+00,2.058446771514523377e+00,8.264302536710125935e+00,2.375722975738630893e+00,1.536007756593366080e-01,7.096853973184331643e+00,8.053682209676358283e+00
